user_id,subscription_plan,tenure_months,monthly_charges,total_charges,num_logins_30d,support_tickets,avg_session_min,features_used,payment_delays,referrals_made,churned,churn_probability,risk_tier,engagement_score,is_high_value,churn_risk_band,revenue_at_risk,at_risk_signal
USER003219,Basic,31,46.03,1426.93,56,0,60.2,7,1,9,1,0.1757,Low,38.16,0,Low,8.09,0
USER003220,Standard,43,75.93,3264.99,54,4,19.7,2,1,3,0,0.0028,Low,23.41,1,Low,0.21,0
USER003221,Standard,64,72.32,4628.48,13,4,56.8,13,1,7,0,0.0713,Low,24.84,1,Low,5.16,0
USER003222,Standard,34,76.39,2597.26,13,7,59.7,9,4,8,0,0.2763,Medium,24.71,1,Medium,21.11,0
USER003223,Standard,3,55.51,166.53,32,0,71.9,4,2,8,1,0.6029,High,33.77,0,High,33.47,0
USER003224,Standard,32,51.43,1645.76,52,3,26.5,17,4,9,1,0.2723,Medium,28.55,0,Medium,14.0,0
USER003225,Standard,18,73.39,1321.02,30,1,36.0,11,3,0,0,0.2505,Medium,22.9,1,Medium,18.38,0
USER003226,Basic,13,34.89,453.57,22,4,61.1,13,4,6,0,0.2645,Medium,28.73,0,Medium,9.23,0
USER003227,Basic,52,38.29,1991.08,45,6,107.1,10,0,9,0,0.2426,Medium,48.93,0,Medium,9.29,0
USER003228,Standard,18,74.13,1334.34,16,9,10.3,19,3,4,0,0.0341,Low,12.19,1,Low,2.53,0
USER003229,Basic,46,36.42,1675.32,7,7,67.8,6,2,2,1,0.1468,Low,24.14,0,Low,5.35,0
USER003230,Standard,14,73.59,1030.26,49,8,16.1,1,1,0,0,0.1618,Low,19.93,1,Low,11.91,0
USER003231,Standard,36,56.57,2036.52,8,9,30.8,9,4,3,0,0.2764,Medium,13.84,0,Medium,15.64,0
USER003232,Standard,19,53.66,1019.54,58,1,15.3,2,3,3,1,0.2643,Medium,23.59,0,Medium,14.18,0
USER003233,Basic,18,47.04,846.72,55,5,47.5,8,1,0,0,0.0836,Low,32.85,0,Low,3.93,0
USER003234,Premium,37,118.14,4371.18,52,1,80.7,2,1,6,1,0.4929,Medium,41.71,1,Medium,58.23,0
USER003235,Basic,4,39.17,156.68,29,1,113.7,9,3,2,1,0.5644,High,45.71,0,High,22.11,0
USER003236,Basic,69,32.18,2220.42,4,5,87.0,1,1,9,0,0.1274,Low,28.9,0,Low,4.1,0
USER003237,Basic,10,41.1,411.0,22,9,75.2,7,0,5,1,0.2241,Medium,31.16,0,Medium,9.21,0
USER003238,Basic,34,30.12,1024.08,33,6,92.8,2,3,3,0,0.2382,Medium,38.84,0,Medium,7.17,0
USER003239,Standard,54,51.01,2754.54,55,3,47.4,13,2,9,1,0.1812,Low,34.92,0,Low,9.24,0
USER003240,Premium,38,105.14,3995.32,12,6,42.8,4,0,3,0,0.573,High,17.94,1,High,60.25,0
USER003241,Basic,47,38.07,1789.29,49,2,110.0,19,3,2,0,0.1422,Low,52.5,0,Low,5.41,0
USER003242,Premium,11,118.98,1308.78,1,9,2.4,18,1,0,0,0.4502,Medium,4.72,0,Medium,53.56,1
USER003243,Basic,70,47.52,3326.4,18,2,13.7,6,4,7,0,0.1031,Low,12.21,0,Low,4.9,0
USER003244,Basic,67,43.28,2899.76,33,3,58.5,1,2,5,1,0.1413,Low,28.85,0,Low,6.12,0
USER003245,Standard,21,56.69,1190.49,3,5,26.9,8,4,0,0,0.2028,Medium,11.07,0,Medium,11.5,0
USER003246,Premium,20,87.24,1744.8,12,9,49.5,17,2,9,0,0.4275,Medium,22.85,1,Medium,37.3,0
USER003247,Standard,5,53.3,266.5,10,0,26.4,12,0,3,1,0.529,High,14.62,0,High,28.2,0
USER003248,Basic,58,44.27,2567.66,3,1,94.4,2,1,8,0,0.1991,Low,31.32,0,Low,8.81,0
USER003249,Premium,56,103.22,5780.32,45,4,9.2,13,4,8,0,0.4553,Medium,20.26,1,Medium,47.0,0
USER003250,Basic,55,47.45,2609.75,57,7,53.9,9,0,9,1,0.2314,Medium,36.27,0,Medium,10.98,0
USER003251,Basic,68,45.24,3076.32,12,1,10.5,9,2,3,0,0.1245,Low,9.75,0,Low,5.63,0
USER003252,Basic,2,47.5,95.0,28,8,79.9,7,2,0,0,0.4774,Medium,33.97,0,Medium,22.68,0
USER003253,Basic,47,46.36,2178.92,0,7,61.1,1,1,6,0,0.2791,Medium,19.43,0,Medium,12.94,0
USER003254,Standard,32,54.66,1749.12,43,1,36.8,2,4,9,0,0.0147,Low,26.14,0,Low,0.8,0
USER003255,Standard,48,55.97,2686.56,54,6,1.8,1,0,1,0,0.1852,Low,17.44,0,Low,10.37,0
USER003256,Standard,47,69.87,3283.89,29,5,29.3,13,1,4,0,0.2407,Medium,20.99,1,Medium,16.82,0
USER003257,Standard,10,75.93,759.3,21,4,61.0,13,0,9,1,0.2828,Medium,28.7,0,Medium,21.47,0
USER003258,Standard,33,77.64,2562.12,2,0,54.9,3,2,5,0,0.2792,Medium,19.17,1,Medium,21.68,1
USER003259,Standard,38,56.55,2148.9,52,7,77.4,16,4,3,0,0.2544,Medium,42.62,0,Medium,14.39,0
USER003260,Standard,70,77.82,5447.4,56,1,30.4,6,4,1,1,0.2278,Medium,28.12,1,Medium,17.73,0
USER003261,Standard,45,73.79,3320.55,18,7,98.5,13,3,0,1,0.249,Medium,37.85,1,Medium,18.37,0
USER003262,Premium,58,94.7,5492.6,27,5,8.0,4,2,3,1,0.3296,Medium,12.1,1,Medium,31.21,0
USER003263,Standard,3,50.51,151.53,29,5,49.7,15,1,3,1,0.498,Medium,27.41,0,Medium,25.15,0
USER003264,Standard,28,59.48,1665.44,17,1,16.7,2,2,3,0,0.1728,Low,11.71,1,Low,10.28,0
USER003265,Basic,35,32.16,1125.6,30,5,51.3,13,0,3,0,0.0198,Low,27.79,0,Low,0.64,0
USER003266,Basic,18,35.8,644.4,3,4,74.0,16,4,9,0,0.0444,Low,27.8,0,Low,1.59,0
USER003267,Standard,34,58.03,1973.02,15,9,50.1,4,4,5,0,0.0327,Low,20.93,1,Low,1.9,0
USER003268,Standard,17,57.07,970.19,39,7,66.1,6,1,1,1,0.1796,Low,33.13,1,Low,10.25,0
USER003269,Standard,6,55.14,330.84,57,0,46.2,3,2,5,0,0.1036,Low,33.06,0,Low,5.71,0
USER003270,Standard,55,50.63,2784.65,49,6,60.4,7,4,9,0,0.2678,Medium,35.52,0,Medium,13.56,0
USER003271,Standard,33,61.64,2034.12,50,3,55.2,13,3,0,0,0.2146,Medium,34.86,1,Medium,13.23,0
USER003272,Standard,8,55.8,446.4,39,7,66.5,8,3,9,0,0.1506,Low,34.45,0,Low,8.4,0
USER003273,Standard,11,76.34,839.74,34,7,83.1,2,3,5,0,0.0329,Low,36.33,0,Low,2.51,0
USER003274,Standard,43,58.09,2497.87,52,5,119.1,9,4,5,0,0.076,Low,54.13,1,Low,4.41,0
USER003275,Premium,37,121.46,4494.02,5,1,60.3,1,3,5,1,0.3276,Medium,21.19,1,Medium,39.79,0
USER003276,Standard,28,64.26,1799.28,39,4,88.1,10,3,2,0,0.0393,Low,40.93,1,Low,2.53,0
USER003277,Standard,58,58.4,3387.2,24,8,70.1,19,3,9,0,0.0409,Low,33.13,1,Low,2.39,0
USER003278,Standard,60,60.7,3642.0,0,9,107.1,19,1,7,0,0.1244,Low,36.73,1,Low,7.55,0
USER003279,Basic,1,38.65,38.65,28,7,116.7,6,1,5,1,0.54,High,45.41,0,High,20.87,0
USER003280,Standard,50,70.55,3527.5,57,4,66.8,15,4,9,0,0.1366,Low,41.64,1,Low,9.64,0
USER003281,Standard,5,49.95,249.75,10,1,111.5,6,3,3,1,0.5778,High,38.85,0,High,28.86,0
USER003282,Basic,31,34.13,1058.03,25,5,57.0,17,2,8,0,0.1363,Low,29.3,0,Low,4.65,0
USER003283,Basic,12,42.05,504.6,4,3,86.0,19,2,6,0,0.011,Low,32.1,0,Low,0.46,0
USER003284,Premium,21,102.66,2155.86,12,0,22.4,10,0,0,0,0.4261,Medium,13.32,1,Medium,43.74,0
USER003285,Basic,56,32.28,1807.68,5,3,82.9,7,4,6,1,0.1776,Low,29.07,0,Low,5.73,0
USER003286,Standard,63,76.62,4827.06,24,9,80.2,9,0,1,0,0.0438,Low,33.26,1,Low,3.36,0
USER003287,Basic,50,48.72,2436.0,49,9,116.8,1,3,2,0,0.0154,Low,50.24,0,Low,0.75,0
USER003288,Standard,3,57.4,172.2,46,3,49.8,19,2,7,1,0.6789,High,33.94,0,High,38.97,0
USER003289,Standard,60,60.73,3643.8,14,6,114.2,10,4,0,0,0.1958,Low,40.86,1,Low,11.89,0
USER003290,Standard,42,49.05,2060.1,41,4,1.4,17,2,7,1,0.0892,Low,17.42,0,Low,4.38,0
USER003291,Standard,13,67.88,882.44,3,3,54.1,19,0,8,1,0.1734,Low,22.43,1,Low,11.77,1
USER003292,Premium,30,81.6,2448.0,47,9,38.0,13,3,2,1,0.3374,Medium,28.4,1,Medium,27.53,0
USER003293,Standard,29,72.59,2105.11,43,9,99.8,15,2,8,0,0.0376,Low,46.74,1,Low,2.73,0
USER003294,Basic,67,29.91,2003.97,49,5,28.6,11,4,6,0,0.2071,Medium,26.58,0,Medium,6.19,0
USER003295,Standard,26,69.85,1816.1,29,7,67.5,16,3,7,0,0.0796,Low,33.15,1,Low,5.56,0
USER003296,Standard,51,77.86,3970.86,0,7,84.1,14,2,6,0,0.1445,Low,28.93,1,Low,11.25,1
USER003297,Standard,65,65.25,4241.25,34,5,79.0,17,3,4,0,0.018,Low,38.2,1,Low,1.17,0
USER003298,Basic,34,41.99,1427.66,56,3,116.8,17,3,0,0,0.1509,Low,55.94,0,Low,6.34,0
USER003299,Basic,52,37.62,1956.24,30,1,71.3,16,1,4,0,0.0352,Low,34.89,0,Low,1.32,0
USER003300,Standard,13,70.58,917.54,18,7,64.1,12,0,5,1,0.1595,Low,27.83,1,Low,11.26,0
USER003301,Basic,70,32.85,2299.5,50,3,27.1,11,3,5,0,0.0014,Low,26.53,0,Low,0.05,0
USER003302,Basic,26,42.96,1116.96,41,6,87.4,1,3,0,0,0.0973,Low,39.12,0,Low,4.18,0
USER003303,Standard,46,50.85,2339.1,43,7,7.0,15,0,6,0,0.2566,Medium,18.9,0,Medium,13.05,0
USER003304,Premium,37,80.67,2984.79,52,7,49.6,7,3,1,0,0.3183,Medium,32.28,1,Medium,25.68,0
USER003305,Standard,5,64.05,320.25,56,5,27.9,14,4,9,0,0.6422,High,29.37,0,High,41.13,0
USER003306,Basic,10,48.69,486.9,44,6,91.0,10,4,5,0,0.0424,Low,43.4,0,Low,2.06,0
USER003307,Basic,27,44.09,1190.43,42,4,22.3,12,4,4,0,0.0666,Low,22.69,0,Low,2.94,0
USER003308,Standard,33,54.43,1796.19,16,2,73.4,3,3,2,0,0.2335,Medium,28.42,0,Medium,12.71,0
USER003309,Standard,25,52.27,1306.75,22,5,48.9,15,2,3,0,0.15,Low,25.07,0,Low,7.84,0
USER003310,Standard,50,61.99,3099.5,16,4,65.6,7,4,8,0,0.1552,Low,27.28,1,Low,9.62,0
USER003311,Standard,25,54.53,1363.25,34,4,107.0,8,2,8,1,0.2725,Medium,45.3,0,Medium,14.86,0
USER003312,Standard,17,77.69,1320.73,44,0,53.8,8,3,2,0,0.1812,Low,32.14,1,Low,14.08,0
USER003313,Standard,33,53.82,1776.06,24,1,4.2,18,2,9,0,0.0449,Low,13.86,0,Low,2.42,0
USER003314,Premium,55,82.88,4558.4,23,7,22.5,19,4,9,0,0.497,Medium,18.65,1,Medium,41.19,0
USER003315,Standard,60,70.43,4225.8,50,4,117.9,4,0,3,1,0.2141,Medium,52.07,1,Medium,15.08,0
USER003316,Basic,44,45.28,1992.32,9,2,49.8,9,0,0,0,0.1294,Low,20.24,0,Low,5.86,0
USER003317,Basic,25,29.54,738.5,15,0,16.1,19,4,9,0,0.0021,Low,15.03,0,Low,0.06,0
USER003318,Standard,17,72.74,1236.58,26,8,79.4,13,3,8,0,0.0166,Low,35.22,1,Low,1.21,0
USER003319,Basic,69,30.4,2097.6,26,9,56.2,5,1,0,0,0.04,Low,25.76,0,Low,1.22,0
USER003320,Standard,53,60.06,3183.18,23,2,47.5,13,4,8,0,0.2619,Medium,25.35,1,Medium,15.73,0
USER003321,Standard,23,65.67,1510.41,25,5,21.0,10,1,4,0,0.12,Low,16.7,1,Low,7.88,0
USER003322,Standard,66,67.8,4474.8,15,0,77.7,3,2,3,0,0.231,Medium,29.71,1,Medium,15.66,0
USER003323,Premium,18,121.89,2194.02,44,8,68.6,13,1,9,1,0.4778,Medium,37.48,1,Medium,58.24,0
USER003324,Standard,37,51.28,1897.36,10,5,101.6,12,2,3,1,0.2761,Medium,36.68,0,Medium,14.16,0
USER003325,Basic,53,32.9,1743.7,9,7,31.3,19,1,4,1,0.2038,Medium,16.59,0,Medium,6.71,0
USER003326,Basic,68,43.36,2948.48,5,0,2.2,1,3,3,0,0.0218,Low,3.66,0,Low,0.95,0
USER003327,Standard,7,53.96,377.72,8,0,46.0,10,3,3,0,0.1063,Low,19.5,0,Low,5.74,0
USER003328,Basic,59,39.04,2303.36,57,3,103.7,9,2,4,0,0.2693,Medium,51.11,0,Medium,10.51,0
USER003329,Premium,30,120.65,3619.5,23,7,2.2,5,4,7,0,0.3547,Medium,9.56,1,Medium,42.79,0
USER003330,Standard,71,56.7,4025.7,24,8,108.1,16,0,8,0,0.1497,Low,43.83,0,Low,8.49,0
USER003331,Basic,34,30.43,1034.62,14,0,94.3,16,1,1,1,0.2218,Medium,36.79,0,Medium,6.75,0
USER003332,Premium,1,95.93,95.93,49,4,47.2,5,4,9,1,0.85,Critical,31.36,0,Critical,81.54,0
USER003333,Premium,11,89.02,979.22,42,8,57.7,9,4,6,1,0.5708,High,32.51,0,High,50.81,0
USER003334,Basic,47,38.55,1811.85,51,9,31.5,12,0,6,0,0.2111,Medium,27.85,0,Medium,8.14,0
USER003335,Standard,69,68.83,4749.27,25,8,13.1,5,2,4,0,0.183,Low,13.03,1,Low,12.6,0
USER003336,Premium,34,116.5,3961.0,25,8,29.9,18,0,3,0,0.3308,Medium,20.57,1,Medium,38.54,0
USER003337,Standard,55,59.1,3250.5,3,3,16.2,5,1,9,0,0.2457,Medium,8.36,1,Medium,14.52,0
USER003338,Standard,31,69.73,2161.63,31,4,87.4,5,3,7,0,0.0801,Low,37.82,1,Low,5.59,0
USER003339,Standard,37,69.1,2556.7,6,4,102.5,10,1,3,0,0.2667,Medium,35.45,1,Medium,18.43,0
USER003340,Standard,20,69.11,1382.2,8,6,26.6,15,1,1,0,0.0539,Low,13.88,1,Low,3.73,0
USER003341,Basic,62,29.0,1798.0,55,1,24.6,7,0,8,0,0.1165,Low,26.98,0,Low,3.38,0
USER003342,Basic,33,44.19,1458.27,47,9,102.5,2,1,5,0,0.0225,Low,45.85,0,Low,0.99,0
USER003343,Premium,21,121.35,2548.35,40,9,8.1,4,1,4,0,0.5278,High,15.73,1,High,64.05,0
USER003344,Standard,8,65.38,523.04,39,0,40.7,13,3,9,0,0.1377,Low,28.41,0,Low,9.0,0
USER003345,Basic,57,31.99,1823.43,3,0,1.1,5,0,0,0,0.2589,Medium,3.23,0,Medium,8.28,0
USER003346,Standard,58,63.24,3667.92,16,0,45.0,11,4,8,0,0.023,Low,22.3,1,Low,1.45,0
USER003347,Basic,70,48.47,3392.9,57,3,47.0,17,1,0,0,0.0585,Low,35.3,0,Low,2.84,0
USER003348,Standard,12,66.19,794.28,5,8,104.3,1,0,3,1,0.2805,Medium,33.49,0,Medium,18.57,0
USER003349,Standard,24,53.79,1290.96,46,3,14.2,13,3,6,0,0.1111,Low,21.96,0,Low,5.98,0
USER003350,Basic,49,45.99,2253.51,55,3,106.2,12,0,5,0,0.1533,Low,51.96,0,Low,7.05,0
USER003351,Premium,68,90.01,6120.68,58,1,106.1,17,4,8,1,0.4387,Medium,54.33,1,Medium,39.49,0
USER003352,Premium,11,84.59,930.49,28,3,13.5,10,4,6,0,0.4061,Medium,15.75,0,Medium,34.35,0
USER003353,Basic,53,30.21,1601.13,25,0,90.5,15,1,2,0,0.0038,Low,38.85,0,Low,0.11,0
USER003354,Standard,51,68.52,3494.52,36,5,94.8,14,3,0,0,0.0033,Low,42.54,1,Low,0.23,0
USER003355,Standard,50,60.73,3036.5,9,3,25.2,9,4,5,0,0.2149,Medium,13.26,1,Medium,13.05,0
USER003356,Basic,38,44.51,1691.38,56,4,13.5,8,0,8,0,0.1917,Low,23.85,0,Low,8.53,0
USER003357,Standard,13,53.19,691.47,54,3,60.6,1,2,2,0,0.2712,Medium,35.48,0,Medium,14.43,0
USER003358,Standard,10,66.69,666.9,34,3,117.7,13,2,5,0,0.2084,Medium,49.31,0,Medium,13.9,0
USER003359,Premium,34,127.13,4322.42,27,0,55.9,18,0,8,0,0.5388,High,30.27,1,High,68.5,0
USER003360,Basic,54,44.92,2425.68,51,6,22.4,12,2,3,0,0.1696,Low,25.12,0,Low,7.62,0
USER003361,Standard,28,75.44,2112.32,51,6,79.3,7,3,8,0,0.1365,Low,41.69,1,Low,10.3,0
USER003362,Standard,55,52.98,2913.9,31,7,76.2,12,2,4,0,0.2603,Medium,35.26,0,Medium,13.79,0
USER003363,Basic,34,30.77,1046.18,42,4,88.4,13,4,6,0,0.0867,Low,42.92,0,Low,2.67,0
USER003364,Basic,51,39.04,1991.04,9,9,7.5,15,1,8,0,0.245,Medium,8.85,0,Medium,9.56,0
USER003365,Basic,68,43.75,2975.0,16,5,45.3,3,2,9,0,0.2124,Medium,20.39,0,Medium,9.29,0
USER003366,Basic,33,43.15,1423.95,10,4,28.4,10,2,5,1,0.0784,Low,14.62,0,Low,3.38,0
USER003367,Standard,47,52.93,2487.71,21,1,69.7,10,4,3,0,0.2389,Medium,30.41,0,Medium,12.64,0
USER003368,Premium,36,96.95,3490.2,45,2,35.3,19,2,0,0,0.4509,Medium,28.69,1,Medium,43.71,0
USER003369,Standard,21,60.62,1273.02,4,8,49.7,19,1,0,0,0.1528,Low,20.11,1,Low,9.26,0
USER003370,Basic,17,40.91,695.47,54,2,47.1,12,3,5,0,0.0328,Low,34.03,0,Low,1.34,0
USER003371,Standard,42,68.15,2862.3,6,5,84.0,7,4,2,0,0.0007,Low,29.1,1,Low,0.05,0
USER003372,Basic,52,32.37,1683.24,11,1,116.3,1,1,3,0,0.2472,Medium,39.59,0,Medium,8.0,0
USER003373,Premium,17,113.66,1932.22,16,7,62.3,19,0,3,0,0.5711,High,27.89,1,High,64.91,0
USER003374,Standard,16,49.83,797.28,12,1,97.1,16,0,5,0,0.0617,Low,37.33,0,Low,3.07,0
USER003375,Premium,30,101.57,3047.1,11,8,69.9,13,3,4,1,0.4898,Medium,27.47,1,Medium,49.75,0
USER003376,Standard,25,56.11,1402.75,27,4,42.8,12,3,9,0,0.2066,Medium,24.84,0,Medium,11.59,0
USER003377,Basic,57,48.09,2741.13,3,1,106.7,19,4,1,0,0.2179,Medium,37.71,0,Medium,10.48,0
USER003378,Standard,12,74.93,899.16,55,8,79.2,3,1,9,1,0.2407,Medium,41.96,0,Medium,18.04,0
USER003379,Standard,38,78.44,2980.72,7,2,5.7,14,4,3,0,0.108,Low,7.71,1,Low,8.47,0
USER003380,Standard,44,78.71,3463.24,58,1,40.0,5,2,9,0,0.2243,Medium,32.2,1,Medium,17.65,0
USER003381,Standard,13,49.73,646.49,20,4,87.5,8,4,4,0,0.1794,Low,34.85,0,Low,8.92,0
USER003382,Standard,13,64.07,832.91,54,0,22.2,10,2,9,0,0.1147,Low,26.76,1,Low,7.35,0
USER003383,Standard,33,63.74,2103.42,1,8,65.5,14,2,3,0,0.1834,Low,23.25,1,Low,11.69,0
USER003384,Basic,31,36.88,1143.28,58,7,93.3,13,4,4,0,0.1946,Low,48.69,0,Low,7.18,0
USER003385,Premium,9,125.8,1132.2,26,5,115.9,17,2,4,0,0.3945,Medium,46.87,0,Medium,49.63,0
USER003386,Basic,1,36.72,36.72,56,5,93.5,16,1,3,0,0.451,Medium,48.85,0,Medium,16.56,0
USER003387,Standard,35,61.19,2141.65,14,8,20.8,13,1,7,0,0.2088,Medium,13.94,1,Medium,12.78,0
USER003388,Basic,62,47.15,2923.3,40,8,27.9,12,1,4,0,0.2394,Medium,23.37,0,Medium,11.29,0
USER003389,Standard,66,57.07,3766.62,48,2,88.1,15,1,8,0,0.0146,Low,45.43,1,Low,0.83,0
USER003390,Basic,40,40.03,1601.2,58,0,31.5,7,1,8,0,0.008,Low,30.05,0,Low,0.32,0
USER003391,Standard,27,50.51,1363.77,52,3,110.0,7,2,5,0,0.1035,Low,51.2,0,Low,5.23,0
USER003392,Standard,69,59.72,4120.68,15,3,30.6,16,1,6,0,0.1509,Low,18.18,1,Low,9.01,0
USER003393,Basic,27,36.27,979.29,3,1,112.8,17,3,8,0,0.1575,Low,39.84,0,Low,5.71,0
USER003394,Standard,30,49.87,1496.1,47,6,97.6,10,2,8,0,0.017,Low,46.58,0,Low,0.85,0
USER003395,Standard,58,69.35,4022.3,38,8,48.4,2,3,7,0,0.0511,Low,27.22,1,Low,3.54,0
USER003396,Standard,67,51.12,3425.04,25,1,82.4,5,2,9,0,0.1456,Low,35.02,0,Low,7.44,0
USER003397,Premium,58,102.59,5950.22,53,3,115.7,6,1,6,0,0.2945,Medium,53.11,1,Medium,30.21,0
USER003398,Basic,24,45.52,1092.48,16,7,81.6,6,3,5,0,0.1028,Low,31.28,0,Low,4.68,0
USER003399,Basic,53,36.33,1925.49,50,0,95.7,15,0,0,0,0.2457,Medium,47.71,0,Medium,8.93,0
USER003400,Standard,33,52.01,1716.33,13,5,119.8,18,2,3,0,0.1558,Low,44.24,0,Low,8.1,0
USER003401,Basic,3,41.79,125.37,31,6,50.8,17,4,6,1,0.5107,High,28.94,0,High,21.34,0
USER003402,Premium,67,122.44,8203.48,18,3,37.0,1,4,1,0,0.3273,Medium,17.5,1,Medium,40.07,0
USER003403,Standard,27,61.44,1658.88,47,9,46.3,1,1,3,0,0.2657,Medium,28.59,1,Medium,16.32,0
USER003404,Standard,60,51.13,3067.8,46,6,50.2,16,4,1,0,0.1938,Low,32.56,0,Low,9.91,0
USER003405,Standard,68,49.99,3399.32,56,3,31.3,16,1,9,0,0.1144,Low,30.99,0,Low,5.72,0
USER003406,Standard,4,77.07,308.28,36,0,60.2,7,4,4,1,0.7071,High,31.66,0,High,54.5,0
USER003407,Basic,12,34.54,414.48,27,4,18.9,12,1,4,0,0.1445,Low,17.17,0,Low,4.99,0
USER003408,Standard,66,49.9,3293.4,3,0,97.3,10,0,0,0,0.1605,Low,33.09,0,Low,8.01,0
USER003409,Standard,56,53.08,2972.48,16,4,85.6,5,3,9,0,0.195,Low,32.98,0,Low,10.35,0
USER003410,Standard,60,70.02,4201.2,43,8,48.6,19,4,8,0,0.1055,Low,32.28,1,Low,7.39,0
USER003411,Basic,67,29.54,1979.18,20,1,92.3,17,2,7,0,0.1519,Low,38.69,0,Low,4.49,0
USER003412,Basic,4,45.66,182.64,7,6,38.7,13,4,9,1,0.6809,High,17.61,0,High,31.09,0
USER003413,Premium,36,111.53,4015.08,26,5,25.0,9,4,7,0,0.3572,Medium,18.3,1,Medium,39.84,0
USER003414,Basic,64,40.08,2565.12,7,0,100.5,1,0,1,0,0.2537,Medium,33.55,0,Medium,10.17,0
USER003415,Standard,7,56.7,396.9,28,1,60.4,17,1,0,0,0.146,Low,30.82,0,Low,8.28,0
USER003416,Premium,60,87.49,5249.4,21,2,4.3,17,3,4,1,0.5249,High,12.19,1,High,45.92,0
USER003417,Premium,32,82.37,2635.84,6,4,67.0,10,0,9,0,0.5498,High,25.4,1,High,45.29,0
USER003418,Basic,71,42.98,3051.58,25,1,109.1,7,0,0,1,0.0909,Low,42.53,0,Low,3.91,0
USER003419,Basic,50,39.27,1963.5,55,6,65.2,7,1,4,0,0.2258,Medium,38.26,0,Medium,8.87,0
USER003420,Basic,30,35.04,1051.2,13,3,89.4,3,2,0,0,0.0958,Low,32.02,0,Low,3.36,0
USER003421,Standard,59,62.66,3696.94,2,4,12.1,15,3,4,1,0.1687,Low,8.23,1,Low,10.57,0
USER003422,Standard,48,55.28,2653.44,30,6,86.7,18,3,9,0,0.063,Low,39.91,0,Low,3.48,0
USER003423,Basic,20,32.77,655.4,26,8,9.3,9,3,5,0,0.1368,Low,13.09,0,Low,4.48,0
USER003424,Standard,54,73.75,3982.5,39,5,42.2,8,4,1,0,0.2182,Medium,26.56,1,Medium,16.09,0
USER003425,Premium,11,96.97,1066.67,40,9,65.4,4,4,7,0,0.4832,Medium,33.22,0,Medium,46.86,0
USER003426,Standard,15,76.98,1154.7,34,7,100.7,18,1,9,0,0.0359,Low,45.21,1,Low,2.76,0
USER003427,Premium,39,80.54,3141.06,0,9,84.1,5,3,8,0,0.4967,Medium,27.13,1,Medium,40.0,1
USER003428,Standard,23,77.72,1787.56,12,0,34.0,13,4,9,0,0.2343,Medium,18.3,1,Medium,18.21,0
USER003429,Basic,27,38.21,1031.67,23,5,109.5,16,4,5,0,0.1219,Low,43.95,0,Low,4.66,0
USER003430,Basic,68,30.95,2104.6,37,8,28.8,4,4,5,0,0.1795,Low,21.24,0,Low,5.56,0
USER003431,Basic,67,31.92,2138.64,20,7,38.8,2,3,3,0,0.1856,Low,18.64,0,Low,5.92,0
USER003432,Basic,19,39.32,747.08,3,8,95.3,15,3,6,0,0.1554,Low,33.29,0,Low,6.11,0
USER003433,Standard,54,71.45,3858.3,44,2,35.5,10,1,8,0,0.2652,Medium,27.45,1,Medium,18.95,0
USER003434,Standard,9,51.71,465.39,23,5,39.2,3,2,5,0,0.1458,Low,20.26,0,Low,7.54,0
USER003435,Basic,30,37.09,1112.7,38,7,60.9,6,1,5,0,0.228,Medium,31.67,0,Medium,8.46,0
USER003436,Standard,2,66.11,132.22,17,6,51.1,5,4,1,1,0.6259,High,21.93,0,High,41.38,0
USER003437,Standard,45,78.97,3553.65,39,2,42.2,9,2,6,1,0.2229,Medium,27.56,1,Medium,17.6,0
USER003438,Standard,35,66.88,2340.8,42,5,87.9,9,2,5,0,0.1466,Low,41.77,1,Low,9.8,0
USER003439,Basic,1,32.57,32.57,55,3,76.8,2,3,2,1,0.5095,High,40.84,0,High,16.59,0
USER003440,Standard,17,56.88,966.96,39,5,48.3,15,3,3,0,0.0854,Low,29.99,0,Low,4.86,0
USER003441,Standard,36,70.26,2529.36,12,3,17.1,11,4,0,0,0.0459,Low,11.63,1,Low,3.22,0
USER003442,Standard,6,50.31,301.86,36,2,45.3,18,3,2,0,0.1402,Low,28.99,0,Low,7.05,0
USER003443,Standard,66,70.08,4625.28,26,5,118.0,9,3,7,0,0.2271,Medium,46.2,1,Medium,15.92,0
USER003444,Standard,48,75.4,3619.2,53,6,40.3,13,3,2,0,0.1773,Low,31.19,1,Low,13.37,0
USER003445,Basic,38,29.67,1127.46,19,7,72.8,5,0,8,0,0.0078,Low,29.64,0,Low,0.23,0
USER003446,Premium,40,87.11,3484.4,56,7,24.4,11,4,4,1,0.3841,Medium,27.02,1,Medium,33.46,0
USER003447,Basic,20,31.03,620.6,10,3,13.9,6,4,4,0,0.0713,Low,9.47,0,Low,2.21,0
USER003448,Premium,37,119.87,4435.19,1,3,76.3,10,2,5,1,0.3064,Medium,26.39,1,Medium,36.73,1
USER003449,Premium,49,89.96,4408.04,58,8,46.3,3,4,2,0,0.5111,High,32.29,1,High,45.98,0
USER003450,Basic,40,47.87,1914.8,20,5,41.1,18,3,3,0,0.0902,Low,22.73,0,Low,4.32,0
USER003451,Premium,22,98.58,2168.76,35,0,69.6,19,3,0,0,0.536,High,36.18,1,High,52.84,0
USER003452,Basic,31,36.34,1126.54,30,3,65.0,3,4,6,0,0.0089,Low,30.4,0,Low,0.32,0
