user_id,subscription_plan,tenure_months,monthly_charges,total_charges,num_logins_30d,support_tickets,avg_session_min,features_used,payment_delays,referrals_made,churned,churn_probability,risk_tier
USER001762,Basic,39,39.77,1551.14,24,3,47.7,9,3,8,1,0.1994,Low
USER001763,Standard,40,65.84,2633.69,10,9,51.0,17,3,9,0,0.0222,Low
USER001764,Standard,12,61.8,741.61,6,0,28.0,7,2,7,0,0.0357,Low
USER001765,Standard,60,65.82,3949.16,21,5,38.8,14,3,9,1,0.0598,Low
USER001766,Basic,5,30.29,151.45,19,4,23.2,3,2,8,1,0.6272,High
USER001767,Standard,40,65.2,2608.06,26,3,70.2,11,1,8,1,0.277,Medium
USER001768,Basic,40,46.71,1868.2,17,7,37.7,16,4,0,0,0.2428,Medium
USER001769,Basic,42,31.13,1307.45,6,4,94.3,15,1,6,0,0.1644,Low
USER001770,Standard,48,71.12,3413.7,53,5,12.3,12,2,0,0,0.0082,Low
USER001771,Standard,23,76.16,1751.78,19,6,115.3,2,0,5,0,0.1314,Low
USER001772,Premium,58,92.82,5383.65,56,3,118.3,11,4,8,0,0.3805,Medium
USER001773,Standard,30,51.23,1536.94,13,6,65.0,9,4,9,0,0.1266,Low
USER001774,Basic,10,34.35,343.52,42,8,102.4,4,3,9,0,0.0666,Low
USER001775,Basic,54,38.58,2083.29,55,5,90.6,13,3,1,0,0.0677,Low
USER001776,Standard,62,61.1,3788.09,55,5,48.5,8,1,5,0,0.281,Medium
USER001777,Basic,6,42.02,252.14,15,9,5.6,13,0,7,0,0.1371,Low
USER001778,Basic,5,35.12,175.6,25,6,32.4,13,0,7,1,0.4789,Medium
USER001779,Premium,16,94.89,1518.3,46,2,37.1,12,2,2,0,0.5257,High
USER001780,Basic,19,41.69,792.09,4,1,74.3,14,2,8,0,0.0183,Low
USER001781,Standard,13,71.75,932.76,19,1,82.3,7,2,2,0,0.0161,Low
USER001782,Premium,22,104.25,2293.4,34,1,8.2,5,4,1,0,0.2926,Medium
USER001783,Standard,9,63.11,567.95,30,8,60.0,7,4,1,1,0.201,Medium
USER001784,Premium,31,121.96,3780.69,32,3,100.9,5,1,1,0,0.3,Medium
USER001785,Standard,31,78.02,2418.62,17,8,85.1,4,3,7,0,0.1601,Low
USER001786,Standard,69,57.27,3951.38,7,8,35.3,5,2,5,0,0.1142,Low
USER001787,Basic,35,46.24,1618.33,42,4,6.9,19,3,6,0,0.0156,Low
USER001788,Standard,1,63.11,63.11,53,1,39.2,8,1,1,0,0.6044,High
USER001789,Basic,1,31.52,31.52,5,6,51.7,12,1,5,1,0.6889,High
USER001790,Standard,60,77.71,4662.56,17,9,68.2,4,2,8,0,0.0585,Low
USER001791,Basic,26,41.81,1087.14,44,0,10.4,10,3,0,0,0.2345,Medium
USER001792,Basic,2,47.7,95.39,31,2,112.3,2,3,3,1,0.6269,High
USER001793,Standard,67,67.26,4506.61,53,0,84.8,19,3,5,0,0.159,Low
USER001794,Standard,20,76.62,1532.3,50,9,80.0,16,0,2,0,0.1198,Low
USER001795,Basic,9,38.32,344.89,14,3,,15,0,4,0,0.1899,Low
USER001796,Premium,62,95.55,5923.99,39,5,4.8,19,0,9,1,0.5051,High
USER001797,Premium,9,117.07,1053.61,32,4,100.1,15,0,8,0,0.481,Medium
USER001798,Basic,31,33.52,1039.25,12,8,98.9,15,4,0,0,0.2619,Medium
USER001799,Basic,62,48.54,3009.52,29,4,42.6,13,3,1,0,0.2531,Medium
USER001800,Standard,15,64.58,968.76,38,7,39.6,18,4,2,0,0.1185,Low
USER001801,Basic,47,37.18,1747.6,35,7,3.7,15,0,1,1,0.2764,Medium
USER001802,Basic,39,45.76,1784.48,6,1,5.2,1,0,7,0,0.0977,Low
USER001803,Standard,68,58.41,3971.96,22,8,36.6,15,3,3,0,0.1131,Low
USER001804,Standard,56,70.06,3923.5,57,2,108.8,12,4,5,0,0.1132,Low
USER001805,Basic,18,37.88,681.76,45,5,90.4,7,2,4,0,0.1156,Low
USER001806,Basic,29,48.34,1401.89,35,5,11.1,18,4,6,0,0.0052,Low
USER001807,Standard,28,56.79,1590.0,57,4,0.1,15,2,7,1,0.2795,Medium
USER001808,Premium,61,108.84,6639.42,55,2,15.4,19,2,9,0,0.3584,Medium
USER001809,Premium,70,101.43,7099.76,18,1,80.7,17,2,8,0,0.44,Medium
USER001810,Basic,19,45.13,857.54,39,3,41.1,19,0,7,0,0.2327,Medium
USER001811,Basic,64,44.83,2869.03,56,4,61.3,15,2,3,0,0.1607,Low
USER001812,Basic,1,44.63,44.63,8,4,100.2,16,1,4,0,0.6812,High
USER001813,Standard,63,66.25,4174.06,15,4,98.1,9,4,8,0,0.03,Low
USER001814,Basic,53,40.26,2133.65,7,4,5.9,2,0,2,0,0.2224,Medium
USER001815,Standard,67,57.47,3850.69,26,9,62.9,12,1,8,0,0.0121,Low
USER001816,Premium,5,102.73,513.65,1,2,83.2,5,3,2,1,0.85,Critical
USER001817,Standard,57,52.29,2980.36,54,0,42.5,10,1,4,0,0.1513,Low
USER001818,Basic,65,37.17,2415.94,34,3,23.0,13,0,6,0,0.1607,Low
USER001819,Standard,25,60.3,1507.59,25,0,114.9,13,1,9,0,0.1006,Low
USER001820,Basic,10,48.44,484.36,21,1,118.2,10,4,8,0,0.1825,Low
USER001821,Basic,52,30.71,1596.89,19,4,47.2,6,0,2,1,0.155,Low
USER001822,Premium,56,113.85,6375.82,21,2,58.8,17,1,3,1,0.3915,Medium
USER001823,Premium,69,114.08,7871.85,28,1,78.4,8,4,1,0,0.4116,Medium
USER001824,Basic,17,45.83,779.14,49,0,,7,0,9,0,0.0433,Low
USER001825,Standard,48,52.67,2528.36,0,6,66.9,19,1,5,0,0.2031,Medium
USER001826,Basic,13,46.71,607.24,9,8,109.3,10,3,4,0,0.0749,Low
USER001827,Standard,34,57.13,1942.3,3,2,86.6,15,4,9,0,0.0042,Low
USER001828,Basic,64,48.84,3125.72,33,4,77.0,10,0,7,0,0.1612,Low
USER001829,Basic,52,33.19,1725.63,58,9,88.7,19,0,2,0,0.2122,Medium
USER001830,Standard,34,59.48,2022.47,17,9,46.5,12,3,0,1,0.1103,Low
USER001831,Basic,6,34.17,205.0,9,2,74.2,1,0,4,1,0.1992,Low
USER001832,Standard,29,49.34,1430.83,20,7,57.5,3,0,1,0,0.0794,Low
USER001833,Basic,34,39.98,1359.32,1,5,115.6,13,2,3,0,0.0428,Low
USER001834,Premium,17,84.44,1435.46,1,8,17.3,17,4,0,0,0.5242,High
USER001835,Basic,32,30.17,965.42,14,0,92.0,1,3,1,0,0.1877,Low
USER001836,Basic,32,32.58,1042.44,59,0,75.9,16,2,7,1,0.2669,Medium
USER001837,Standard,12,77.02,924.26,22,6,4.7,1,4,0,0,0.1991,Low
USER001838,Basic,26,46.57,1210.91,49,3,59.1,14,4,6,1,0.1646,Low
USER001839,Premium,28,125.44,3512.26,3,7,26.1,2,1,6,1,0.3816,Medium
USER001840,Basic,28,37.9,1061.21,57,3,36.6,6,0,0,0,0.061,Low
USER001841,Premium,15,100.19,1502.91,53,1,115.6,17,0,6,0,0.3415,Medium
USER001842,Standard,46,52.5,2414.81,30,8,39.4,6,3,5,1,0.1396,Low
USER001843,Standard,14,70.22,983.05,39,6,77.5,13,4,3,0,0.1021,Low
USER001844,Standard,34,56.9,1934.53,36,3,113.1,8,3,1,0,0.0372,Low
USER001845,Standard,60,71.85,4310.76,23,0,92.1,2,2,0,0,0.1224,Low
USER001846,Standard,31,52.97,1641.97,41,1,42.3,7,0,6,1,0.2588,Medium
USER001847,Standard,60,69.64,4178.18,22,1,73.8,6,0,9,0,0.0957,Low
USER001848,Standard,23,54.79,1260.07,2,3,80.6,1,2,4,0,0.1114,Low
USER001849,Standard,39,64.31,2508.16,29,7,100.3,8,4,4,0,0.018,Low
USER001850,Standard,21,53.27,1118.63,14,5,44.9,11,1,2,0,0.1145,Low
USER001851,Basic,10,37.31,373.1,38,0,,17,2,8,1,0.1432,Low
USER001852,Standard,23,53.14,1222.3,49,2,113.1,9,1,6,0,0.2648,Medium
USER001853,Premium,53,125.61,6657.28,4,0,1.3,8,1,6,1,0.4341,Medium
USER001854,Standard,25,64.44,1610.98,39,7,93.3,3,3,5,0,0.1443,Low
USER001855,Basic,59,45.41,2678.98,10,7,80.2,2,4,8,0,0.1278,Low
USER001856,Basic,61,30.8,1878.62,14,4,80.2,15,0,8,0,0.1547,Low
USER001857,Standard,35,55.88,1955.78,47,6,77.5,11,4,6,0,0.0456,Low
USER001858,Premium,12,119.1,1429.25,24,8,90.9,17,1,3,0,0.4164,Medium
USER001859,Basic,53,34.31,1818.54,24,1,56.5,19,0,4,0,0.0114,Low
USER001860,Standard,61,74.05,4516.76,41,5,93.8,17,0,8,0,0.0281,Low
USER001861,Standard,53,55.2,2925.41,39,1,95.5,19,4,9,0,0.1868,Low
USER001862,Standard,40,62.53,2501.12,37,5,96.6,10,3,9,0,0.1461,Low
USER001863,Premium,70,125.31,8771.66,59,3,68.1,13,1,3,0,0.294,Medium
USER001864,Basic,54,47.09,2542.81,43,4,107.2,19,3,2,0,0.05,Low
USER001865,Standard,71,73.26,5201.21,5,2,11.4,12,1,6,0,0.0169,Low
USER001866,Standard,17,64.56,1097.48,45,8,45.5,6,0,1,0,0.1462,Low
USER001867,Standard,42,59.46,2497.25,25,1,91.4,6,4,3,0,0.22,Medium
USER001868,Basic,54,46.63,2518.13,57,8,58.2,3,2,9,0,0.2232,Medium
USER001869,Standard,45,55.11,2480.07,19,6,54.0,5,3,9,0,0.2431,Medium
USER001870,Basic,16,45.6,729.57,27,3,38.5,5,1,2,0,0.0947,Low
USER001871,Premium,26,114.89,2987.04,38,4,88.9,2,1,2,0,0.551,High
USER001872,Basic,66,40.9,2699.29,31,5,82.2,3,3,5,0,0.2591,Medium
USER001873,Standard,58,57.99,3363.65,32,7,13.3,6,3,0,1,0.1853,Low
USER001874,Standard,34,77.77,2644.1,46,1,53.7,6,2,5,0,0.1447,Low
USER001875,Standard,12,73.51,882.1,32,4,1.3,12,0,5,0,0.0621,Low
USER001876,Basic,22,31.6,695.21,46,0,61.3,1,4,2,0,0.113,Low
USER001877,Standard,64,58.87,3767.88,32,4,62.5,14,4,0,0,0.2138,Medium
USER001878,Basic,20,33.01,660.24,21,2,11.6,16,1,2,0,0.1994,Low
USER001879,Basic,38,35.24,1338.98,47,6,112.8,6,1,4,0,0.0893,Low
USER001880,Standard,54,52.52,2835.97,58,1,80.2,8,1,6,0,0.1914,Low
USER001881,Premium,34,113.73,3866.75,36,7,66.6,11,1,6,0,0.3004,Medium
USER001882,Standard,16,50.22,803.56,3,1,35.8,15,4,1,0,0.2794,Medium
USER001883,Standard,42,73.65,3093.11,28,2,63.1,2,1,6,0,0.2222,Medium
USER001884,Standard,59,75.84,4474.68,13,4,98.1,5,4,1,0,0.1865,Low
USER001885,Basic,16,48.76,780.21,12,5,6.0,8,2,3,0,0.1833,Low
USER001886,Basic,49,41.52,2034.46,31,8,68.4,11,1,6,0,0.0449,Low
USER001887,Premium,47,115.27,5417.78,40,0,41.4,13,2,1,0,0.3806,Medium
USER001888,Standard,17,71.07,1208.16,47,1,71.9,3,0,9,0,0.1009,Low
USER001889,Basic,12,42.29,507.53,41,2,103.7,14,0,3,0,0.1755,Low
USER001890,Standard,11,51.33,564.67,41,4,96.8,10,2,4,0,0.2648,Medium
USER001891,Basic,22,40.69,895.14,48,6,8.4,12,3,4,0,0.02,Low
USER001892,Basic,13,29.04,377.47,58,0,112.7,2,2,9,1,0.2478,Medium
USER001893,Standard,16,68.62,1097.89,26,9,43.0,6,0,6,0,0.0715,Low
USER001894,Basic,14,30.96,433.44,48,0,79.1,7,2,5,0,0.2081,Medium
USER001895,Standard,22,51.52,1133.54,51,4,100.2,16,2,8,0,0.0864,Low
USER001896,Standard,30,73.98,2219.3,24,2,53.6,2,3,7,0,0.2755,Medium
USER001897,Standard,2,61.46,122.93,51,6,42.5,4,3,8,1,0.6484,High
USER001898,Basic,61,29.26,1784.83,53,2,39.3,14,1,0,0,0.1325,Low
USER001899,Standard,62,70.57,4375.08,17,5,,10,2,4,0,0.1844,Low
USER001900,Premium,25,85.72,2143.02,34,5,40.6,17,3,4,0,0.4637,Medium
USER001901,Basic,28,35.63,997.69,2,6,11.2,4,1,2,0,0.2735,Medium
USER001902,Basic,38,35.6,1352.77,20,2,83.9,9,3,4,1,0.2435,Medium
USER001903,Premium,27,100.15,2703.97,37,3,63.9,5,1,4,0,0.4834,Medium
USER001904,Basic,11,45.25,497.77,13,9,8.3,9,4,6,0,0.0519,Low
USER001905,Standard,9,66.85,601.67,10,0,19.6,15,3,1,0,0.141,Low
USER001906,Basic,67,29.29,1962.11,47,2,3.7,7,0,5,0,0.2576,Medium
USER001907,Premium,28,100.54,2815.14,17,7,101.8,18,0,5,0,0.3254,Medium
USER001908,Standard,52,69.71,3624.69,24,2,91.5,3,0,1,0,0.1215,Low
USER001909,Basic,11,38.11,419.21,24,7,71.9,17,0,3,0,0.004,Low
USER001910,Standard,15,67.01,1005.18,25,8,51.1,9,2,4,0,0.2261,Medium
USER001911,Basic,42,36.96,1552.24,3,2,60.6,16,0,9,0,0.2012,Medium
USER001912,Premium,71,99.44,7059.97,35,5,32.7,14,2,8,1,0.3533,Medium
USER001913,Standard,39,64.6,2519.31,56,0,16.6,14,4,3,0,0.2444,Medium
USER001914,Standard,26,66.83,1737.55,19,8,0.1,8,3,9,1,0.1993,Low
USER001915,Basic,42,34.42,1445.72,28,9,73.3,14,0,7,0,0.2665,Medium
USER001916,Standard,30,50.49,1514.68,2,5,44.3,2,2,5,1,0.2385,Medium
USER001917,Standard,33,67.34,2222.27,22,8,,19,0,9,0,0.2755,Medium
USER001918,Standard,19,50.38,957.18,53,5,4.7,13,4,0,0,0.0983,Low
USER001919,Basic,27,31.31,845.44,46,9,61.6,6,0,2,0,0.0691,Low
USER001920,Standard,45,65.46,2945.78,32,2,52.0,2,4,1,0,0.2853,Medium
USER001921,Premium,14,107.02,1498.22,21,8,116.1,12,1,3,0,0.3436,Medium
USER001922,Standard,16,54.27,868.3,12,5,65.0,1,0,0,0,0.0144,Low
USER001923,Basic,42,43.46,1825.15,45,2,,3,2,4,0,0.0802,Low
USER001924,Basic,64,34.1,2182.56,8,7,11.0,7,3,1,0,0.1509,Low
USER001925,Premium,42,125.0,5250.11,10,5,103.2,16,4,4,1,0.485,Medium
USER001926,Basic,22,41.47,912.24,55,6,74.2,11,1,6,0,0.1885,Low
USER001927,Basic,43,40.2,1728.81,4,7,94.1,14,4,6,0,0.2204,Medium
USER001928,Basic,44,38.69,1702.24,48,8,88.7,5,3,1,0,0.277,Medium
USER001929,Basic,54,37.32,2015.06,20,0,21.1,2,4,8,0,0.2135,Medium
USER001930,Premium,10,100.21,1002.14,12,4,11.2,2,1,0,1,0.4178,Medium
USER001931,Basic,22,31.92,702.3,24,3,107.0,4,4,9,0,0.1185,Low
USER001932,Basic,44,44.32,1950.15,57,5,108.4,4,1,9,0,0.0158,Low
USER001933,Premium,2,116.93,233.85,14,8,95.7,1,4,1,1,0.85,Critical
USER001934,Basic,30,47.41,1422.37,17,5,119.2,1,0,2,0,0.1605,Low
USER001935,Standard,25,76.81,1920.19,47,2,89.6,14,1,6,0,0.1005,Low
USER001936,Standard,65,55.02,3576.27,18,0,0.9,14,2,4,0,0.2541,Medium
USER001937,Basic,58,42.95,2491.03,21,2,87.6,7,1,5,0,0.1982,Low
USER001938,Standard,17,66.05,1122.85,19,4,46.2,18,0,4,0,0.0713,Low
USER001939,Premium,69,113.15,7807.24,40,4,92.7,10,0,4,1,0.4053,Medium
USER001940,Basic,32,34.68,1109.79,24,4,105.4,9,3,1,1,0.2341,Medium
USER001941,Standard,17,63.2,1074.46,21,2,32.4,14,2,0,0,0.1758,Low
USER001942,Premium,65,87.61,5694.85,53,9,38.0,13,1,8,0,0.4179,Medium
USER001943,Basic,52,34.06,1771.24,54,2,80.0,11,1,4,0,0.2326,Medium
USER001944,Premium,43,86.57,3722.43,38,7,46.6,8,3,5,1,0.5417,High
USER001945,Premium,45,98.41,4428.38,53,0,115.4,8,2,8,1,0.5345,High
USER001946,Standard,29,67.36,1953.58,13,1,113.6,15,1,3,0,0.0746,Low
USER001947,Standard,40,0.0,2832.66,55,2,51.6,14,1,3,0,0.1524,Low
USER001948,Basic,40,46.97,1878.9,22,8,72.6,4,0,3,0,0.1736,Low
USER001949,Basic,65,30.22,1964.58,57,3,89.7,19,1,0,0,0.039,Low
USER001950,Standard,30,63.99,1919.83,54,3,90.2,10,3,5,0,0.2521,Medium
USER001951,Standard,63,51.14,3221.99,55,9,30.8,13,2,2,0,0.092,Low
USER001952,Standard,22,57.74,1270.36,46,3,17.6,4,3,6,0,0.0827,Low
USER001953,Standard,33,66.96,2209.75,20,5,96.6,18,1,5,0,0.198,Low
USER001954,Standard,30,61.44,1843.34,41,4,96.1,19,4,2,1,0.1577,Low
USER001955,Basic,56,38.15,2136.36,0,0,75.9,15,4,2,0,0.1636,Low
USER001956,Premium,11,91.55,1007.04,32,3,35.5,1,0,0,1,0.4516,Medium
USER001957,Basic,25,43.94,1098.43,43,8,14.0,1,1,1,0,0.1763,Low
USER001958,Standard,70,76.93,5385.43,37,3,70.8,14,3,4,0,0.1185,Low
USER001959,Standard,9,78.3,704.69,12,5,74.8,5,4,5,0,0.0021,Low
USER001960,Premium,67,86.07,5766.99,50,4,58.2,8,1,1,0,0.4646,Medium
USER001961,Basic,49,29.38,1439.53,51,2,73.6,19,2,9,1,0.2852,Medium
USER001962,Standard,48,51.93,2492.55,2,2,102.1,14,3,7,1,0.2339,Medium
USER001963,Premium,50,89.54,4477.04,0,0,83.2,12,4,0,0,0.5621,High
USER001964,Standard,22,52.83,1162.19,4,2,1.2,18,2,5,0,0.0627,Low
USER001965,Standard,23,74.69,1717.81,46,1,69.7,6,3,6,0,0.0056,Low
USER001966,Basic,14,46.63,652.83,40,1,118.0,8,3,5,0,0.1028,Low
USER001967,Standard,60,50.44,3026.5,33,6,110.4,16,0,8,0,0.1659,Low
USER001968,Premium,48,93.21,4474.32,5,7,13.1,8,2,1,1,0.3659,Medium
USER001969,Basic,52,29.04,1510.31,51,5,90.4,10,0,7,0,0.0394,Low
USER001970,Premium,6,105.39,632.36,47,3,62.9,2,0,5,1,0.3453,Medium
USER001971,Basic,47,47.29,2222.77,49,9,114.4,17,3,5,0,0.0215,Low
USER001972,Standard,48,57.67,2768.36,5,2,108.1,4,2,3,0,0.0571,Low
USER001973,Basic,13,34.5,448.44,14,2,43.4,4,3,2,0,0.195,Low
USER001974,Basic,33,37.6,1240.86,48,1,50.9,11,1,8,0,0.1562,Low
USER001975,Standard,35,76.57,2679.95,39,8,109.4,19,4,4,0,0.0887,Low
USER001976,Basic,30,40.5,1215.04,2,2,22.3,13,0,0,1,0.2832,Medium
USER001977,Standard,19,74.43,1414.14,40,2,99.2,17,3,2,0,0.0547,Low
USER001978,Basic,37,43.39,1605.27,23,4,83.0,1,4,2,0,0.0158,Low
USER001979,Premium,16,109.05,1744.85,40,0,35.1,6,3,9,1,0.3993,Medium
USER001980,Standard,11,50.47,555.15,28,5,58.4,5,4,4,0,0.1573,Low
USER001981,Standard,32,64.58,2066.41,46,4,57.6,18,2,6,0,0.0692,Low
USER001982,Standard,17,62.57,1063.73,52,4,85.8,1,3,2,0,0.0218,Low
USER001983,Basic,10,29.26,292.61,26,8,53.6,19,2,4,0,0.1205,Low
USER001984,Standard,8,65.58,524.66,53,3,103.9,13,4,5,0,0.0592,Low
USER001985,Basic,49,43.48,2130.36,29,0,72.0,11,4,6,0,0.246,Medium
USER001986,Basic,36,37.3,1342.74,46,7,4.5,7,2,3,1,0.1131,Low
USER001987,Basic,69,35.41,2443.15,59,9,29.3,11,2,7,1,0.2312,Medium
USER001988,Premium,66,81.82,5399.87,18,3,68.8,11,3,0,0,0.4402,Medium
USER001989,Basic,6,43.62,261.7,58,5,30.2,6,4,0,0,0.113,Low
USER001990,Premium,15,109.6,1644.06,23,3,37.8,4,1,4,1,0.386,Medium
USER001991,Standard,45,54.92,2471.29,41,4,44.8,4,1,9,0,0.2342,Medium
USER001992,Basic,6,35.4,212.4,31,2,38.4,4,4,7,0,0.2105,Medium
USER001993,Standard,67,60.26,4037.17,10,1,37.4,2,2,4,0,0.0525,Low
USER001994,Standard,67,64.05,4291.21,9,6,85.2,9,3,9,0,0.2656,Medium
USER001995,Premium,4,111.82,447.29,17,5,116.9,14,2,3,0,0.85,Critical
USER001996,Basic,44,31.05,1366.15,49,6,33.6,5,0,0,0,0.0106,Low
USER001997,Premium,26,110.73,2879.1,31,1,46.1,13,3,7,1,0.5036,High
USER001998,Basic,39,43.43,1693.66,41,4,93.3,8,0,8,0,0.2088,Medium
USER001999,Basic,53,43.73,2317.68,53,3,7.4,13,2,6,0,0.0593,Low
USER002000,Premium,9,86.41,777.71,40,1,30.6,18,1,1,0,0.4917,Medium
USER002001,Basic,65,29.32,1905.89,31,1,66.3,6,1,2,0,0.1084,Low
USER002002,Standard,13,64.95,844.33,15,5,21.4,8,0,1,0,0.0113,Low
USER002003,Standard,63,50.71,3194.57,8,1,25.1,7,0,5,1,0.2056,Medium
USER002004,Premium,30,101.62,3048.46,45,1,25.4,11,2,2,0,0.2942,Medium
USER002005,Standard,43,65.61,2821.37,43,8,39.6,2,0,8,0,0.0502,Low
USER002006,Basic,30,42.54,1276.25,45,7,105.4,16,4,2,0,0.1571,Low
USER002007,Standard,7,78.95,552.68,46,6,15.4,7,0,4,0,0.1888,Low
USER002008,Standard,23,72.07,1657.62,39,0,34.7,5,0,9,0,0.1915,Low
USER002009,Standard,17,63.6,1081.12,57,5,100.5,17,1,9,0,0.2126,Medium
USER002010,Standard,66,50.38,3325.32,3,0,18.2,6,0,3,0,0.0236,Low
USER002011,Standard,25,52.63,1315.84,40,3,95.5,18,2,2,0,0.1922,Low
USER002012,Premium,56,106.6,5969.69,53,2,42.9,1,4,9,1,0.3068,Medium
USER002013,Standard,20,74.83,1496.6,38,0,8.9,18,1,5,0,0.2614,Medium
USER002014,Basic,61,32.73,1996.62,11,7,23.0,3,3,0,0,0.0376,Low
USER002015,Standard,44,60.59,2665.94,41,8,109.2,19,0,1,0,0.2729,Medium
USER002016,Basic,5,47.17,235.83,37,8,80.0,19,4,2,1,0.4769,Medium
USER002017,Premium,63,84.49,5323.04,53,5,30.3,7,3,2,0,0.5597,High
USER002018,Standard,62,78.25,4851.57,31,0,47.3,12,4,0,0,0.1642,Low
USER002019,Standard,7,54.73,383.08,42,9,119.8,18,3,2,1,0.1743,Low
USER002020,Basic,53,41.25,2186.17,29,2,19.3,4,2,8,0,0.0721,Low
USER002021,Standard,54,57.2,3088.88,28,0,45.4,7,3,1,0,0.0369,Low
USER002022,Standard,18,53.78,968.12,19,2,89.2,1,3,0,0,0.05,Low
USER002023,Basic,20,43.84,876.73,37,1,51.2,1,2,3,0,0.1648,Low
USER002024,Premium,67,121.87,8165.41,21,3,20.6,12,2,3,0,0.5268,High
USER002025,Standard,36,69.09,2487.12,21,2,53.2,19,0,3,0,0.2838,Medium
USER002026,Premium,18,107.17,1929.0,22,4,119.9,15,4,2,0,0.4396,Medium
USER002027,Basic,60,45.72,2743.38,50,7,29.6,12,0,4,0,0.0138,Low
USER002028,Standard,36,62.73,2258.24,4,0,35.5,15,4,9,1,0.2734,Medium
USER002029,Standard,3,60.34,181.02,13,2,33.8,14,4,5,1,0.6292,High
USER002030,Basic,38,45.83,1741.63,55,1,80.6,7,3,9,0,0.1893,Low
USER002031,Basic,11,37.83,416.1,38,2,36.5,19,4,0,0,0.2085,Medium
USER002032,Standard,26,60.08,1561.97,24,1,19.4,12,1,0,0,0.2103,Medium
USER002033,Premium,59,126.7,7475.4,6,1,104.5,18,2,7,1,0.4268,Medium
USER002034,Premium,44,82.19,3616.32,17,0,66.0,16,3,3,0,0.4045,Medium
USER002035,Standard,25,73.49,1837.35,48,0,24.0,6,3,8,0,0.0342,Low
USER002036,Premium,46,87.17,4009.95,32,0,108.9,5,4,3,0,0.3399,Medium
USER002037,Standard,19,72.79,1382.97,19,1,13.4,18,3,3,1,0.2565,Medium
USER002038,Basic,8,48.78,390.24,18,0,89.6,16,3,1,1,0.1473,Low
USER002039,Premium,12,93.32,1119.89,22,0,49.8,14,4,2,0,0.3255,Medium
USER002040,Basic,50,39.41,1970.32,11,8,9.3,14,4,9,0,0.2673,Medium
USER002041,Basic,61,46.45,2833.55,1,3,24.4,10,2,0,0,0.1188,Low
USER002042,Premium,57,92.67,5282.02,22,6,42.3,15,3,9,1,0.5698,High
USER002043,Premium,64,79.48,5086.52,19,7,33.3,19,3,5,0,0.2475,Medium
USER002044,Standard,37,56.59,2093.84,50,6,44.9,7,0,2,0,0.0865,Low
USER002045,Standard,40,55.4,2216.12,57,2,36.7,10,0,3,1,0.2695,Medium
USER002046,Basic,54,48.46,2616.89,30,3,39.4,18,0,6,0,0.2668,Medium
USER002047,Standard,55,63.55,3495.47,6,1,118.1,10,1,1,0,0.2125,Medium
USER002048,Premium,7,100.17,701.2,42,9,117.8,13,1,8,1,0.3329,Medium
USER002049,Standard,53,65.05,3447.73,40,4,38.1,12,3,5,0,0.1452,Low
USER002050,Standard,5,51.61,258.05,38,5,44.9,5,2,9,0,0.4904,Medium
USER002051,Premium,46,104.92,4826.35,57,3,86.1,17,2,1,0,0.3676,Medium
USER002052,Basic,41,45.19,1852.85,23,5,61.8,11,0,8,0,0.2269,Medium
USER002053,Premium,23,119.19,2741.4,6,4,29.7,9,1,8,0,0.3351,Medium
USER002054,Standard,34,77.3,2628.22,39,1,112.6,12,0,5,0,0.2289,Medium
USER002055,Basic,45,29.14,1311.15,3,0,85.3,19,1,1,0,0.2175,Medium
USER002056,Standard,41,58.22,2386.84,9,7,67.9,13,2,4,0,0.272,Medium
USER002057,Standard,61,50.29,3067.45,29,7,119.1,4,3,4,0,0.0336,Low
USER002058,Basic,54,39.37,2125.83,26,6,114.4,8,0,5,0,0.0536,Low
USER002059,Premium,17,103.56,1760.49,58,0,82.5,9,0,1,0,0.375,Medium
USER002060,Premium,68,121.17,8239.24,58,5,36.4,6,4,1,0,0.3546,Medium
USER002061,Premium,55,97.0,5334.73,33,3,36.6,9,0,3,0,0.4956,Medium
USER002062,Standard,23,53.84,1238.38,54,6,98.6,2,1,0,0,0.1831,Low
USER002063,Basic,60,33.81,2028.32,3,2,106.8,4,2,7,0,0.0221,Low
USER002064,Premium,67,100.49,6732.66,42,0,4.9,17,1,6,0,0.4786,Medium
USER002065,Standard,16,76.3,1220.85,29,1,26.0,6,2,9,0,0.0969,Low
USER002066,Standard,35,57.2,2002.08,13,0,11.0,14,1,0,0,0.2127,Medium
USER002067,Premium,17,119.96,2039.35,5,9,68.7,11,3,2,0,0.4374,Medium
USER002068,Basic,42,38.33,1609.7,26,1,40.1,15,2,0,0,0.1623,Low
USER002069,Standard,56,51.46,2881.79,3,3,84.6,16,3,7,0,0.1474,Low
USER002070,Premium,65,91.81,5967.92,16,7,55.0,15,2,3,1,0.4767,Medium
USER002071,Premium,50,84.32,4215.92,1,9,46.7,3,1,8,0,0.3226,Medium
USER002072,Standard,57,56.18,3202.26,30,0,14.0,13,4,6,0,0.1698,Low
USER002073,Premium,57,97.37,5550.32,59,7,80.9,17,3,9,1,0.304,Medium
USER002074,Basic,7,37.64,263.48,19,1,64.7,2,1,1,1,0.2215,Medium
USER002075,Standard,37,0.0,2625.26,11,0,48.0,1,0,3,0,0.2531,Medium
USER002076,Standard,25,76.74,1918.51,57,2,63.2,3,3,3,1,0.1265,Low
USER002077,Basic,9,46.61,419.53,26,5,78.3,2,4,6,0,0.0211,Low
